date,hour,gmv
2017-02-11,12,271073.0
2017-02-11,13,205471.0
2017-02-11,14,229098.0
2017-02-11,15,406159.0
2017-02-11,16,348101.0
2017-02-11,17,247976.0
2017-02-11,18,191496.0
2017-02-11,19,199797.0
2017-02-11,20,185530.0
2017-02-11,21,182388.0
2017-02-11,22,176442.0
2017-02-11,23,215935.0
2017-02-12,0,201940.0
2017-02-12,1,88347.0
2017-02-12,2,41879.0
2017-02-12,3,18531.0
2017-02-12,4,6798.0
2017-02-12,5,2893.0
2017-02-12,6,11363.0
2017-02-12,7,46037.0
2017-02-12,8,114052.0
2017-02-12,9,122074.0
2017-02-12,10,145649.0
2017-02-12,11,160047.0
2017-02-12,12,201004.0
2017-02-12,13,140547.0
2017-02-12,14,173032.0
2017-02-12,15,253981.0
2017-02-12,16,251912.0
2017-02-12,17,237950.0
2017-02-12,18,202939.0
2017-02-12,19,236423.0
2017-02-12,20,144481.0
2017-02-12,21,162593.0
2017-02-12,22,238891.0
2017-02-12,23,238720.0
2017-02-13,0,179197.0
2017-02-13,1,74642.0
2017-02-13,2,41208.0
2017-02-13,3,14813.0
2017-02-13,4,799.0
2017-02-13,5,28180.0
2017-02-13,6,10089.0
2017-02-13,7,49291.0
2017-02-13,8,98364.0
2017-02-13,9,123123.0
2017-02-13,10,202952.0
2017-02-13,11,220153.0
2017-02-13,12,237645.0
2017-02-13,13,204426.0
2017-02-13,14,209772.0
2017-02-13,15,236726.0
2017-02-13,16,217117.0
2017-02-13,17,205671.0
2017-02-13,18,185105.0
2017-02-13,19,188394.0
2017-02-13,20,181174.0
2017-02-13,21,184559.0
2017-02-13,22,283623.0
2017-02-13,23,203627.0
2017-02-14,0,151822.0
2017-02-14,1,65914.0
2017-02-14,2,67684.0
2017-02-14,3,19203.0
2017-02-14,4,8939.0
2017-02-14,5,10530.0
2017-02-14,6,17197.0
2017-02-14,7,53492.0
2017-02-14,8,88083.0
2017-02-14,9,141590.0
2017-02-14,10,217660.0
2017-02-14,11,230149.0
2017-02-14,12,244956.0
2017-02-14,13,184966.0
2017-02-14,14,245225.0
2017-02-14,15,235210.0
2017-02-14,16,191000.0
2017-02-14,17,196315.0
2017-02-14,18,131564.0
2017-02-14,19,107823.0
2017-02-14,20,130177.0
2017-02-14,21,143271.0
2017-02-14,22,145585.0
2017-02-14,23,183241.0
2017-02-15,0,148468.0
2017-02-15,1,82422.0
2017-02-15,2,17141.0
2017-02-15,3,20523.0
2017-02-15,4,38388.0
2017-02-15,5,18314.0
2017-02-15,6,24002.0
2017-02-15,7,55514.0
2017-02-15,8,88663.0
2017-02-15,9,152654.0
2017-02-15,10,212053.0
2017-02-15,11,241881.0
2017-02-15,12,241584.0
2017-02-15,13,218698.0
2017-02-15,14,265105.0
2017-02-15,15,273874.0
2017-02-15,16,247956.0
2017-02-15,17,246577.0
2017-02-15,18,161686.0
2017-02-15,19,202602.0
2017-02-15,20,150057.0
2017-02-15,21,198440.0
2017-02-15,22,265334.0
2017-02-15,23,201936.0
2017-02-16,0,166351.0
2017-02-16,1,41057.0
2017-02-16,2,43618.0
2017-02-16,3,12302.0
2017-02-16,4,14795.0
2017-02-16,5,24012.0
2017-02-16,6,23428.0
2017-02-16,7,66669.0
2017-02-16,8,121703.0
2017-02-16,9,135285.0
2017-02-16,10,248679.0
2017-02-16,11,267019.0
2017-02-16,12,253966.0
2017-02-16,13,237866.0
2017-02-16,14,195980.0
2017-02-16,15,314189.0
2017-02-16,16,198709.0
2017-02-16,17,243950.0
2017-02-16,18,187080.0
2017-02-16,19,155472.0
2017-02-16,20,181148.0
2017-02-16,21,195662.0
2017-02-16,22,218642.0
2017-02-16,23,235669.0
2017-02-17,0,210982.0
2017-02-17,1,99748.0
2017-02-17,2,46988.0
2017-02-17,3,20576.0
2017-02-17,4,41448.0
2017-02-17,5,8073.0
2017-02-17,6,27922.0
2017-02-17,7,60527.0
2017-02-17,8,128520.0
2017-02-17,9,189564.0
2017-02-17,10,254748.0
2017-02-17,11,253180.0
2017-02-17,12,286380.0
2017-02-17,13,270862.0
2017-02-17,14,322033.0
2017-02-17,15,332143.0
2017-02-17,16,310922.0
2017-02-17,17,215574.0
2017-02-17,18,205358.0
2017-02-17,19,162517.0
2017-02-17,20,207058.0
2017-02-17,21,188432.0
2017-02-17,22,282013.0
2017-02-17,23,245560.0
2017-02-18,0,196731.0
2017-02-18,1,97767.0
2017-02-18,2,65840.0
2017-02-18,3,20506.0
2017-02-18,4,15814.0
2017-02-18,5,19196.0
2017-02-18,6,30229.0
2017-02-18,7,49601.0
2017-02-18,8,133547.0
2017-02-18,9,151981.0
2017-02-18,10,178635.0
2017-02-18,11,220052.0
2017-02-18,12,236004.0
2017-02-18,13,233664.0
2017-02-18,14,179143.0
2017-02-18,15,257042.0
2017-02-18,16,216681.0
2017-02-18,17,184419.0
2017-02-18,18,100398.0
2017-02-18,19,320012.0
2017-02-18,20,240599.0
2017-02-18,21,246876.0
2017-02-18,22,269847.0
2017-02-18,23,278023.0
2017-02-19,0,216943.0
2017-02-19,1,109762.0
2017-02-19,2,69028.0
2017-02-19,3,14452.0
2017-02-19,4,45212.0
2017-02-19,5,4665.0
2017-02-19,6,23392.0
2017-02-19,7,38914.0
2017-02-19,8,110989.0
2017-02-19,9,205088.0
2017-02-19,10,235752.0
2017-02-19,11,316579.0
2017-02-19,12,215728.0
2017-02-19,13,297237.0
2017-02-19,14,269182.0
2017-02-19,15,270037.0
2017-02-19,16,300655.0
2017-02-19,17,199597.0
2017-02-19,18,190865.0
2017-02-19,19,178275.0
2017-02-19,20,154754.0
2017-02-19,21,223378.0
2017-02-19,22,230583.0
2017-02-19,23,243941.0
2017-02-20,0,180594.0
2017-02-20,1,107062.0
2017-02-20,2,52144.0
2017-02-20,3,14156.0
2017-02-20,4,10883.0
2017-02-20,5,14261.0
2017-02-20,6,21628.0
2017-02-20,7,46187.0
2017-02-20,8,107448.0
2017-02-20,9,160791.0
2017-02-20,10,194779.0
2017-02-20,11,290890.0
2017-02-20,12,275615.0
2017-02-20,13,264177.0
2017-02-20,14,381296.0
2017-02-20,15,342305.0
2017-02-20,16,283740.0
2017-02-20,17,238790.0
2017-02-20,18,177551.0
2017-02-20,19,168044.0
2017-02-20,20,165233.0
2017-02-20,21,214005.0
2017-02-20,22,241153.0
2017-02-20,23,244112.0
2017-02-21,0,169541.0
2017-02-21,1,103255.0
2017-02-21,2,37057.0
2017-02-21,3,20977.0
2017-02-21,4,14736.0
2017-02-21,5,14137.0
2017-02-21,6,31236.0
2017-02-21,7,59782.0
2017-02-21,8,89927.0
2017-02-21,9,200903.0
2017-02-21,10,279462.0
2017-02-21,11,256389.0
2017-02-21,12,257200.0
2017-02-21,13,233323.0
2017-02-21,14,265227.0
2017-02-21,15,301189.0
2017-02-21,16,249244.0
2017-02-21,17,255124.0
2017-02-21,18,187556.0
2017-02-21,19,221167.0
2017-02-21,20,189228.0
2017-02-21,21,171271.0
2017-02-21,22,323656.0
2017-02-21,23,264742.0
2017-02-22,0,174137.0
2017-02-22,1,97049.0
2017-02-22,2,30967.0
2017-02-22,3,25525.0
2017-02-22,4,16475.0
2017-02-22,5,10084.0
2017-02-22,6,19592.0
2017-02-22,7,71818.0
2017-02-22,8,114210.0
2017-02-22,9,146734.0
2017-02-22,10,257397.0
2017-02-22,11,267498.0
2017-02-22,12,270273.0
2017-02-22,13,267638.0
2017-02-22,14,303472.0
2017-02-22,15,270910.0
2017-02-22,16,281797.0
2017-02-22,17,205398.0
2017-02-22,18,161667.0
2017-02-22,19,193465.0
2017-02-22,20,170247.0
2017-02-22,21,170717.0
2017-02-22,22,236296.0
2017-02-22,23,209572.0
2017-02-23,0,180954.0
2017-02-23,1,89670.0
2017-02-23,2,21067.0
2017-02-23,3,13688.0
2017-02-23,4,18497.0
2017-02-23,5,6857.0
2017-02-23,6,26216.0
2017-02-23,7,81648.0
2017-02-23,8,154074.0
2017-02-23,9,209964.0
2017-02-23,10,235338.0
2017-02-23,11,256241.0
2017-02-23,12,248661.0
2017-02-23,13,226274.0
2017-02-23,14,232654.0
2017-02-23,15,301014.0
2017-02-23,16,305731.0
2017-02-23,17,204141.0
2017-02-23,18,143663.0
2017-02-23,19,203770.0
2017-02-23,20,160526.0
2017-02-23,21,149359.0
2017-02-23,22,220572.0
2017-02-23,23,189028.0
2017-02-24,0,163901.0
2017-02-24,1,78162.0
2017-02-24,2,35335.0
2017-02-24,3,16504.0
2017-02-24,4,5838.0
2017-02-24,5,10908.0
2017-02-24,6,24913.0
2017-02-24,7,79847.0
2017-02-24,8,97775.0
2017-02-24,9,140854.0
2017-02-24,10,219210.0
2017-02-24,11,230957.0
2017-02-24,12,279205.0
2017-02-24,13,247671.0
2017-02-24,14,266634.0
2017-02-24,15,303312.0
2017-02-24,16,262357.0
2017-02-24,17,281685.0
2017-02-24,18,178212.0
2017-02-24,19,183135.0
2017-02-24,20,176490.0
2017-02-24,21,156028.0
2017-02-24,22,236263.0
2017-02-24,23,271724.0
2017-02-25,0,193714.0
2017-02-25,1,86981.0
2017-02-25,2,48285.0
2017-02-25,3,33402.0
2017-02-25,4,21887.0
2017-02-25,5,11495.0
2017-02-25,6,25347.0
2017-02-25,7,53294.0
2017-02-25,8,120877.0
2017-02-25,9,139875.0
2017-02-25,10,237922.0
2017-02-25,11,195927.0
2017-02-25,12,207079.0
2017-02-25,13,233177.0
2017-02-25,14,241720.0
2017-02-25,15,309096.0
2017-02-25,16,242015.0
2017-02-25,17,209303.0
2017-02-25,18,220649.0
2017-02-25,19,271954.0
2017-02-25,20,206682.0
2017-02-25,21,211789.0
2017-02-25,22,282728.0
2017-02-25,23,238960.0
2017-02-26,0,179449.0
2017-02-26,1,114610.0
2017-02-26,2,59331.0
2017-02-26,3,17070.0
2017-02-26,4,7023.0
2017-02-26,5,16168.0
2017-02-26,6,15631.0
2017-02-26,7,44393.0
2017-02-26,8,107556.0
2017-02-26,9,143748.0
2017-02-26,10,189214.0
2017-02-26,11,224186.0
2017-02-26,12,235704.0
2017-02-26,13,212187.0
2017-02-26,14,191595.0
2017-02-26,15,240356.0
2017-02-26,16,281309.0
2017-02-26,17,256083.0
2017-02-26,18,192721.0
2017-02-26,19,216088.0
2017-02-26,20,159987.0
2017-02-26,21,168140.0
2017-02-26,22,230601.0
2017-02-26,23,231844.0
2017-02-27,0,136982.0
2017-02-27,1,53690.0
2017-02-27,2,42989.0
2017-02-27,3,15350.0
2017-02-27,4,11832.0
2017-02-27,5,11388.0
2017-02-27,6,29383.0
2017-02-27,7,57560.0
2017-02-27,8,106683.0
2017-02-27,9,155121.0
2017-02-27,10,238192.0
2017-02-27,11,229987.0
2017-02-27,12,245104.0
2017-02-27,13,189291.0
2017-02-27,14,248616.0
2017-02-27,15,338808.0
2017-02-27,16,297339.0
2017-02-27,17,225043.0
2017-02-27,18,147020.0
2017-02-27,19,171084.0
2017-02-27,20,181554.0
2017-02-27,21,231919.0
2017-02-27,22,224712.0
2017-02-27,23,293278.0
2017-02-28,0,169930.0
2017-02-28,1,103045.0
2017-02-28,2,43049.0
2017-02-28,3,17796.0
2017-02-28,4,28557.0
2017-02-28,5,25836.0
2017-02-28,6,31294.0
2017-02-28,7,46609.0
2017-02-28,8,130556.0
2017-02-28,9,176012.0
2017-02-28,10,242268.0
2017-02-28,11,235660.0
2017-02-28,12,311247.0
2017-02-28,13,238532.0
2017-02-28,14,250977.0
2017-02-28,15,361758.0
2017-02-28,16,268008.0
2017-02-28,17,220016.0
2017-02-28,18,201442.0
2017-02-28,19,165421.0
2017-02-28,20,163152.0
2017-02-28,21,211516.0
2017-02-28,22,301492.0
2017-02-28,23,304737.0
2017-03-01,0,158632.0
2017-03-01,1,91545.0
2017-03-01,2,51340.0
2017-03-01,3,8088.0
2017-03-01,4,19559.0
2017-03-01,5,6572.0
2017-03-01,6,23614.0
2017-03-01,7,48483.0
2017-03-01,8,114779.0
2017-03-01,9,127556.0
2017-03-01,10,173673.0
2017-03-01,11,221038.0
2017-03-01,12,244339.0
2017-03-01,13,204643.0
2017-03-01,14,254946.0
2017-03-01,15,264980.0
2017-03-01,16,255263.0
2017-03-01,17,202039.0
2017-03-01,18,152911.0
2017-03-01,19,192700.0
2017-03-01,20,196075.0
2017-03-01,21,225900.0
2017-03-01,22,236481.0
2017-03-01,23,277415.0
2017-03-02,0,159794.0
2017-03-02,1,79130.0
2017-03-02,2,49076.0
2017-03-02,3,12907.0
2017-03-02,4,10905.0
2017-03-02,5,14288.0
2017-03-02,6,8587.0
2017-03-02,7,64858.0
2017-03-02,8,121812.0
2017-03-02,9,116239.0
2017-03-02,10,214449.0
2017-03-02,11,254887.0
2017-03-02,12,219038.0
2017-03-02,13,221385.0
2017-03-02,14,260976.0
2017-03-02,15,301246.0
2017-03-02,16,246248.0
2017-03-02,17,185293.0
2017-03-02,18,161589.0
2017-03-02,19,153211.0
2017-03-02,20,194739.0
2017-03-02,21,156396.0
2017-03-02,22,278632.0
2017-03-02,23,213055.0
2017-03-03,0,175549.0
2017-03-03,1,78988.0
2017-03-03,2,30268.0
2017-03-03,3,4913.0
2017-03-03,4,960.0
2017-03-03,5,10681.0
2017-03-03,6,18425.0
2017-03-03,7,71811.0
2017-03-03,8,98940.0
2017-03-03,9,155262.0
2017-03-03,10,240183.0
2017-03-03,11,239468.0
2017-03-03,12,256265.0
2017-03-03,13,176607.0
2017-03-03,14,254656.0
2017-03-03,15,252753.0
2017-03-03,16,287529.0
2017-03-03,17,219009.0
2017-03-03,18,193719.0
2017-03-03,19,181899.0
2017-03-03,20,165639.0
2017-03-03,21,151828.0
2017-03-03,22,200643.0
2017-03-03,23,224755.0
2017-03-04,0,162686.0
2017-03-04,1,96884.0
2017-03-04,2,46224.0
2017-03-04,3,21196.0
2017-03-04,4,4891.0
2017-03-04,5,6481.0
2017-03-04,6,48526.0
2017-03-04,7,55513.0
2017-03-04,8,88803.0
2017-03-04,9,191789.0
2017-03-04,10,262173.0
2017-03-04,11,284421.0
2017-03-04,12,268214.0
2017-03-04,13,243918.0
2017-03-04,14,283039.0
2017-03-04,15,308203.0
2017-03-04,16,258904.0
2017-03-04,17,212980.0
2017-03-04,18,241022.0
2017-03-04,19,172508.0
2017-03-04,20,168572.0
2017-03-04,21,187295.0
2017-03-04,22,204814.0
2017-03-04,23,193186.0
2017-03-05,0,163095.0
2017-03-05,1,104941.0
2017-03-05,2,38368.0
2017-03-05,3,17608.0
2017-03-05,4,10686.0
2017-03-05,5,14107.0
2017-03-05,6,14874.0
2017-03-05,7,54211.0
2017-03-05,8,104677.0
2017-03-05,9,150804.0
2017-03-05,10,213896.0
2017-03-05,11,209211.0
2017-03-05,12,197515.0
2017-03-05,13,141692.0
2017-03-05,14,206429.0
2017-03-05,15,230915.0
2017-03-05,16,312006.0
2017-03-05,17,186665.0
2017-03-05,18,181449.0
2017-03-05,19,141266.0
2017-03-05,20,203162.0
2017-03-05,21,153243.0
2017-03-05,22,226366.0
2017-03-05,23,255288.0
2017-03-06,0,195384.0
2017-03-06,1,69231.0
2017-03-06,2,34722.0
2017-03-06,3,20691.0
2017-03-06,4,12062.0
2017-03-06,5,28079.0
2017-03-06,6,25534.0
2017-03-06,7,52265.0
2017-03-06,8,70989.0
2017-03-06,9,133576.0
2017-03-06,10,190997.0
2017-03-06,11,186860.0
2017-03-06,12,199473.0
2017-03-06,13,208196.0
2017-03-06,14,200673.0
2017-03-06,15,302544.0
2017-03-06,16,307407.0
2017-03-06,17,252200.0
2017-03-06,18,169465.0
2017-03-06,19,189692.0
2017-03-06,20,192923.0
2017-03-06,21,165449.0
2017-03-06,22,244541.0
2017-03-06,23,260567.0
2017-03-07,0,171355.0
2017-03-07,1,76800.0
2017-03-07,2,34763.0
2017-03-07,3,7229.0
2017-03-07,4,9942.0
2017-03-07,5,12853.0
2017-03-07,6,15149.0
2017-03-07,7,52283.0
2017-03-07,8,93367.0
2017-03-07,9,160450.0
2017-03-07,10,221379.0
2017-03-07,11,213360.0
2017-03-07,12,237633.0
2017-03-07,13,185952.0
2017-03-07,14,339803.0
2017-03-07,15,264185.0
2017-03-07,16,244117.0
2017-03-07,17,213808.0
2017-03-07,18,169378.0
2017-03-07,19,193834.0
2017-03-07,20,161229.0
2017-03-07,21,147116.0
2017-03-07,22,233973.0
2017-03-07,23,217426.0
2017-03-08,0,162584.0
2017-03-08,1,92436.0
2017-03-08,2,35204.0
2017-03-08,3,17213.0
2017-03-08,4,2041.0
2017-03-08,5,12644.0
2017-03-08,6,37661.0
2017-03-08,7,48184.0
2017-03-08,8,102939.0
2017-03-08,9,132320.0
2017-03-08,10,165239.0
2017-03-08,11,153609.0
2017-03-08,12,175053.0
2017-03-08,13,141058.0
2017-03-08,14,201152.0
2017-03-08,15,262438.0
2017-03-08,16,215388.0
2017-03-08,17,165486.0
2017-03-08,18,139201.0
2017-03-08,19,159064.0
2017-03-08,20,95814.0
2017-03-08,21,67528.0
2017-03-08,22,121270.0
2017-03-08,23,191955.0
2017-03-09,0,86332.0
2017-03-09,1,35872.0
2017-03-09,2,17110.0
2017-03-09,3,7786.0
2017-03-09,4,27597.0
2017-03-09,5,499.0
2017-03-09,6,15931.0
2017-03-09,7,44594.0
2017-03-09,8,52698.0
2017-03-09,9,98355.0
2017-03-09,10,98419.0
2017-03-09,11,109515.0
2017-03-09,12,79309.0
2017-03-09,13,112632.0
2017-03-09,14,133228.0
2017-03-09,15,196150.0
2017-03-09,16,195847.0
2017-03-09,17,140442.0
2017-03-09,18,128862.0
2017-03-09,19,93613.0
2017-03-09,20,109647.0
2017-03-09,21,148762.0
2017-03-09,22,119336.0
2017-03-09,23,156978.0
2017-03-10,0,89097.0
2017-03-10,1,53908.0
2017-03-10,2,15826.0
2017-03-10,3,17629.0
2017-03-10,4,3596.0
2017-03-10,5,33756.0
2017-03-10,6,9802.0
2017-03-10,7,26106.0
2017-03-10,8,84343.0
2017-03-10,9,101967.0
2017-03-10,10,176001.0
2017-03-10,11,169398.0
2017-03-10,12,156365.0
2017-03-10,13,176081.0
2017-03-10,14,171000.0
2017-03-10,15,228758.0
2017-03-10,16,177482.0
2017-03-10,17,161468.0
2017-03-10,18,126539.0
2017-03-10,19,110747.0
2017-03-10,20,98685.0
2017-03-10,21,98393.0
2017-03-10,22,111488.0
2017-03-10,23,157435.0
2017-03-11,0,137266.0
2017-03-11,1,60794.0
2017-03-11,2,18180.0
2017-03-11,3,5616.0
2017-03-11,4,13002.0
2017-03-11,5,12939.0
2017-03-11,6,7472.0
2017-03-11,7,32810.0
2017-03-11,8,75897.0
2017-03-11,9,70737.0
2017-03-11,10,132716.0
2017-03-11,11,155278.0
2017-03-11,12,192194.0
2017-03-11,13,197153.0
2017-03-11,14,170915.0
2017-03-11,15,178958.0
2017-03-11,16,201499.0
2017-03-11,17,171206.0
2017-03-11,18,200824.0
2017-03-11,19,147982.0
2017-03-11,20,153227.0
2017-03-11,21,150826.0
2017-03-11,22,147092.0
2017-03-11,23,174620.0
2017-03-12,0,132480.0
2017-03-12,1,85128.0
2017-03-12,2,26840.0
2017-03-12,3,11751.0
2017-03-12,4,12296.0
2017-03-12,5,8131.0
2017-03-12,6,11905.0
2017-03-12,7,42687.0
2017-03-12,8,86186.0
2017-03-12,9,116271.0
2017-03-12,10,138468.0
2017-03-12,11,153837.0
2017-03-12,12,143736.0
2017-03-12,13,110620.0
2017-03-12,14,157347.0
2017-03-12,15,170556.0
2017-03-12,16,149385.0
2017-03-12,17,167057.0
2017-03-12,18,110058.0
2017-03-12,19,122291.0
2017-03-12,20,87452.0
2017-03-12,21,82144.0
2017-03-12,22,125844.0
2017-03-12,23,121465.0
2017-03-13,0,116157.0
2017-03-13,1,63620.0
2017-03-13,2,27272.0
2017-03-13,3,11593.0
2017-03-13,4,5022.0
2017-03-13,5,7188.0
2017-03-13,6,8955.0
2017-03-13,7,31239.0
2017-03-13,8,33527.0
2017-03-13,9,97846.0
2017-03-13,10,112525.0
2017-03-13,11,164016.0
2017-03-13,12,119191.0
2017-03-13,13,120548.0
2017-03-13,14,195591.0
2017-03-13,15,179027.0
2017-03-13,16,161691.0
2017-03-13,17,126687.0
2017-03-13,18,106373.0
2017-03-13,19,123451.0
2017-03-13,20,90821.0
2017-03-13,21,115205.0
2017-03-13,22,116096.0
2017-03-13,23,151048.0
2017-03-14,0,90695.0
2017-03-14,1,31359.0
2017-03-14,2,23037.0
2017-03-14,3,8281.0
2017-03-14,4,8755.0
2017-03-14,5,6699.0
2017-03-14,6,22841.0
2017-03-14,7,32008.0
2017-03-14,8,65826.0
2017-03-14,9,103795.0
2017-03-14,10,161839.0
2017-03-14,11,150848.0
2017-03-14,12,170516.0
2017-03-14,13,151142.0
2017-03-14,14,213266.0
2017-03-14,15,228265.0
2017-03-14,16,129138.0
2017-03-14,17,124157.0
2017-03-14,18,107112.0
2017-03-14,19,110411.0
2017-03-14,20,103108.0
2017-03-14,21,126813.0
2017-03-14,22,130648.0
2017-03-14,23,139777.0
2017-03-15,0,54259.0
2017-03-15,1,62106.0
2017-03-15,2,9291.0
2017-03-15,3,11558.0
2017-03-15,4,5934.0
2017-03-15,5,14995.0
2017-03-15,6,24327.0
2017-03-15,7,53699.0
2017-03-15,8,45195.0
2017-03-15,9,107981.0
2017-03-15,10,149958.0
2017-03-15,11,165330.0
2017-03-15,12,167144.0
2017-03-15,13,133926.0
2017-03-15,14,169424.0
2017-03-15,15,168013.0
2017-03-15,16,152632.0
2017-03-15,17,126743.0
2017-03-15,18,127345.0
2017-03-15,19,132206.0
2017-03-15,20,131026.0
2017-03-15,21,117263.0
2017-03-15,22,149429.0
2017-03-15,23,140191.0
2017-03-16,0,96134.0
2017-03-16,1,44274.0
2017-03-16,2,27377.0
2017-03-16,3,6119.0
2017-03-16,4,7648.0
2017-03-16,5,11332.0
2017-03-16,6,4859.0
2017-03-16,7,22568.0
2017-03-16,8,63524.0
2017-03-16,9,77379.0
2017-03-16,10,121906.0
2017-03-16,11,120436.0
2017-03-16,12,120324.1
2017-03-16,13,140943.0
2017-03-16,14,185433.0
2017-03-16,15,209653.0
2017-03-16,16,169027.0
2017-03-16,17,126048.0
2017-03-16,18,84789.75
2017-03-16,19,109234.0
2017-03-16,20,95291.0
2017-03-16,21,116239.0
2017-03-16,22,126456.0
2017-03-16,23,168272.0
2017-03-17,0,83729.0
2017-03-17,1,36562.15
2017-03-17,2,8696.0
2017-03-17,3,12824.0
2017-03-17,4,1966.0
2017-03-17,5,1798.0
2017-03-17,6,9785.0
2017-03-17,7,19590.0
2017-03-17,8,54371.15
2017-03-17,9,87327.0
2017-03-17,10,157028.15
2017-03-17,11,158377.15
2017-03-17,12,124267.15
2017-03-17,13,112389.0
2017-03-17,14,151072.0
2017-03-17,15,156705.3
2017-03-17,16,116361.0
2017-03-17,17,136999.3
2017-03-17,18,57555.0
2017-03-17,19,88436.0
2017-03-17,20,70860.0
2017-03-17,21,116776.3
2017-03-17,22,128098.8
2017-03-17,23,162966.0
2017-03-18,0,86054.0
2017-03-18,1,60618.0
2017-03-18,2,16344.0
2017-03-18,3,4040.0
2017-03-18,4,1620.0
2017-03-18,5,3171.0
2017-03-18,6,18189.0
2017-03-18,7,33102.0
2017-03-18,8,36170.0
2017-03-18,9,95425.15
2017-03-18,10,111205.0
2017-03-18,11,131457.15
2017-03-18,12,102506.0
2017-03-18,13,114389.0
2017-03-18,14,129069.15
2017-03-18,15,166579.0
2017-03-18,16,143432.0
2017-03-18,17,113928.0
2017-03-18,18,114203.8
2017-03-18,19,116966.0
2017-03-18,20,95681.0
2017-03-18,21,84488.3
2017-03-18,22,129341.0
2017-03-18,23,98119.0
2017-03-19,0,83401.45
2017-03-19,1,49011.0
2017-03-19,2,11645.0
2017-03-19,3,2347.0
2017-03-19,4,7033.0
2017-03-19,5,1212.0
2017-03-19,6,12364.0
2017-03-19,7,41560.0
2017-03-19,8,55707.0
2017-03-19,9,94053.0
2017-03-19,10,105663.0
2017-03-19,11,125700.0
2017-03-19,12,134895.15
2017-03-19,13,114187.6
2017-03-19,14,141767.0
2017-03-19,15,174328.65
2017-03-19,16,199497.0
2017-03-19,17,83240.0
2017-03-19,18,128598.0
2017-03-19,19,86009.9
2017-03-19,20,67425.8
2017-03-19,21,108299.0
2017-03-19,22,113673.0
2017-03-19,23,145442.45
2017-03-20,0,98816.0
2017-03-20,1,34478.0
2017-03-20,2,22937.0
2017-03-20,3,14455.0
2017-03-20,4,9700.0
2017-03-20,5,6757.0
2017-03-20,6,14016.0
2017-03-20,7,35484.0
2017-03-20,8,39134.0
2017-03-20,9,81702.0
2017-03-20,10,109551.0
2017-03-20,11,154152.0
2017-03-20,12,174786.0
2017-03-20,13,109509.0
2017-03-20,14,125113.0
2017-03-20,15,177513.0
2017-03-20,16,186752.25
2017-03-20,17,158420.0
2017-03-20,18,103414.0
2017-03-20,19,132861.0
2017-03-20,20,84156.0
2017-03-20,21,123617.0
2017-03-20,22,132370.0
2017-03-20,23,162498.0
2017-03-21,0,102949.0
2017-03-21,1,39141.0
2017-03-21,2,10014.0
2017-03-21,3,7178.0
2017-03-21,4,4087.0
2017-03-21,5,8371.0
2017-03-21,6,18901.0
2017-03-21,7,44138.0
2017-03-21,8,60019.0
2017-03-21,9,80043.0
2017-03-21,10,148855.0
2017-03-21,11,139441.0
2017-03-21,12,158033.0
2017-03-21,13,145078.0
2017-03-21,14,164108.0
2017-03-21,15,155658.0
2017-03-21,16,134648.0
2017-03-21,17,145723.0
2017-03-21,18,105970.0
2017-03-21,19,94245.0
2017-03-21,20,105150.0
2017-03-21,21,121287.0
2017-03-21,22,141143.0
2017-03-21,23,173994.0
2017-03-22,0,107306.0
2017-03-22,1,39820.0
2017-03-22,2,28546.0
2017-03-22,3,20907.0
2017-03-22,4,3316.0
2017-03-22,5,11772.0
2017-03-22,6,11569.0
2017-03-22,7,40011.0
2017-03-22,8,42136.0
2017-03-22,9,68954.0
2017-03-22,10,138722.0
2017-03-22,11,180873.0
2017-03-22,12,146968.0
2017-03-22,13,140931.0
2017-03-22,14,168665.0
2017-03-22,15,185954.0
2017-03-22,16,192738.0
2017-03-22,17,128659.0
2017-03-22,18,90961.0
2017-03-22,19,114346.0
2017-03-22,20,101931.0
2017-03-22,21,124981.0
2017-03-22,22,150723.0
2017-03-22,23,153793.0
2017-03-23,0,118181.0
2017-03-23,1,62324.0
2017-03-23,2,25130.0
2017-03-23,3,4043.0
2017-03-23,4,5480.0
2017-03-23,5,2225.0
2017-03-23,6,11605.0
2017-03-23,7,19462.0
2017-03-23,8,31444.0
2017-03-23,9,74188.0
2017-03-23,10,135232.0
2017-03-23,11,160778.0
2017-03-23,12,133074.0
2017-03-23,13,128175.0
2017-03-23,14,160954.0
2017-03-23,15,193446.0
2017-03-23,16,158879.0
2017-03-23,17,151970.0
2017-03-23,18,77819.0
2017-03-23,19,82900.0
2017-03-23,20,101367.0
2017-03-23,21,121475.0
2017-03-23,22,127039.0
2017-03-23,23,160296.0
2017-03-24,0,118104.0
2017-03-24,1,64625.0
2017-03-24,2,22236.0
2017-03-24,3,2875.0
2017-03-24,4,743.0
2017-03-24,5,6150.0
2017-03-24,6,13885.0
2017-03-24,7,34536.0
2017-03-24,8,47209.0
2017-03-24,9,81419.0
2017-03-24,10,139176.0
2017-03-24,11,196862.0
2017-03-24,12,148842.0
2017-03-24,13,108067.0
2017-03-24,14,155194.0
2017-03-24,15,198330.0
2017-03-24,16,203925.0
2017-03-24,17,160589.0
2017-03-24,18,88535.0
2017-03-24,19,114113.0
2017-03-24,20,64262.0
2017-03-24,21,82424.0
2017-03-24,22,119519.0
2017-03-24,23,112375.0
2017-03-25,0,107598.0
2017-03-25,1,41293.0
2017-03-25,2,18330.0
